id,year,month,day,mets,pdf,label
7512,1931,03,18,BDH_1931_03_18-METS.xml,BDH_1931_03_18.pdf,1931-03-18
7513,1931,03,19,BDH_1931_03_19-METS.xml,BDH_1931_03_19.pdf,1931-03-19
7514,1931,03,20,BDH_1931_03_20-METS.xml,BDH_1931_03_20.pdf,1931-03-20
7515,1931,03,21,BDH_1931_03_21-METS.xml,BDH_1931_03_21.pdf,1931-03-21
7516,1931,03,30,BDH_1931_03_30-METS.xml,BDH_1931_03_30.pdf,1931-03-30
7517,1931,03,31,BDH_1931_03_31-METS.xml,BDH_1931_03_31.pdf,1931-03-31
7518,1931,04,09,BDH_1931_04_09-METS.xml,BDH_1931_04_09.pdf,1931-04-09
7519,1931,04,10,BDH_1931_04_10-METS.xml,BDH_1931_04_10.pdf,1931-04-10
7520,1931,04,11,BDH_1931_04_11-METS.xml,BDH_1931_04_11.pdf,1931-04-11
7521,1931,04,13,BDH_1931_04_13-METS.xml,BDH_1931_04_13.pdf,1931-04-13
7522,1931,04,14,BDH_1931_04_14-METS.xml,BDH_1931_04_14.pdf,1931-04-14
7523,1931,04,16,BDH_1931_04_16-METS.xml,BDH_1931_04_16.pdf,1931-04-16
7524,1931,04,17,BDH_1931_04_17-METS.xml,BDH_1931_04_17.pdf,1931-04-17
7525,1931,04,18,BDH_1931_04_18-METS.xml,BDH_1931_04_18.pdf,1931-04-18
7526,1931,04,20,BDH_1931_04_20-METS.xml,BDH_1931_04_20.pdf,1931-04-20
7527,1931,04,21,BDH_1931_04_21-METS.xml,BDH_1931_04_21.pdf,1931-04-21
7528,1931,04,22,BDH_1931_04_22-METS.xml,BDH_1931_04_22.pdf,1931-04-22
7529,1931,04,23,BDH_1931_04_23-METS.xml,BDH_1931_04_23.pdf,1931-04-23
7530,1931,04,25,BDH_1931_04_25-METS.xml,BDH_1931_04_25.pdf,1931-04-25
7531,1931,04,27,BDH_1931_04_27-METS.xml,BDH_1931_04_27.pdf,1931-04-27
7532,1931,04,28,BDH_1931_04_28-METS.xml,BDH_1931_04_28.pdf,1931-04-28
7533,1931,04,29,BDH_1931_04_29-METS.xml,BDH_1931_04_29.pdf,1931-04-29
7534,1931,04,30,BDH_1931_04_30-METS.xml,BDH_1931_04_30.pdf,1931-04-30
7535,1931,05,01,BDH_1931_05_01-METS.xml,BDH_1931_05_01.pdf,1931-05-01
7536,1931,05,02,BDH_1931_05_02-METS.xml,BDH_1931_05_02.pdf,1931-05-02
7537,1931,05,04,BDH_1931_05_04-METS.xml,BDH_1931_05_04.pdf,1931-05-04
7538,1931,05,05,BDH_1931_05_05-METS.xml,BDH_1931_05_05.pdf,1931-05-05
7539,1931,05,06,BDH_1931_05_06-METS.xml,BDH_1931_05_06.pdf,1931-05-06
7540,1931,05,07,BDH_1931_05_07-METS.xml,BDH_1931_05_07.pdf,1931-05-07
7541,1931,05,08,BDH_1931_05_08-METS.xml,BDH_1931_05_08.pdf,1931-05-08
7542,1931,05,09,BDH_1931_05_09-METS.xml,BDH_1931_05_09.pdf,1931-05-09
7543,1931,05,09,BDH_1931_05_09_02-METS.xml,BDH_1931_05_09_02.pdf,"1931-05-09 (Supplement)"
7544,1931,05,11,BDH_1931_05_11-METS.xml,BDH_1931_05_11.pdf,1931-05-11
7545,1931,05,12,BDH_1931_05_12-METS.xml,BDH_1931_05_12.pdf,1931-05-12
7546,1931,05,13,BDH_1931_05_13-METS.xml,BDH_1931_05_13.pdf,1931-05-13
7547,1931,05,14,BDH_1931_05_14-METS.xml,BDH_1931_05_14.pdf,1931-05-14
7548,1931,05,15,BDH_1931_05_15-METS.xml,BDH_1931_05_15.pdf,1931-05-15
7549,1931,05,16,BDH_1931_05_16-METS.xml,BDH_1931_05_16.pdf,1931-05-16
7550,1931,05,18,BDH_1931_05_18-METS.xml,BDH_1931_05_18.pdf,1931-05-18
7551,1931,05,19,BDH_1931_05_19-METS.xml,BDH_1931_05_19.pdf,1931-05-19
7552,1931,05,20,BDH_1931_05_20-METS.xml,BDH_1931_05_20.pdf,1931-05-20
7553,1931,05,21,BDH_1931_05_21-METS.xml,BDH_1931_05_21.pdf,1931-05-21
7554,1931,05,23,BDH_1931_05_23-METS.xml,BDH_1931_05_23.pdf,1931-05-23
7555,1931,05,25,BDH_1931_05_25-METS.xml,BDH_1931_05_25.pdf,1931-05-25
7556,1931,05,26,BDH_1931_05_26-METS.xml,BDH_1931_05_26.pdf,1931-05-26
7557,1931,06,15,BDH_1931_06_15-METS.xml,BDH_1931_06_15.pdf,1931-06-15
7558,1931,09,01,BDH_1931_09_01-METS.xml,BDH_1931_09_01.pdf,1931-09-01
7559,1931,09,02,BDH_1931_09_02-METS.xml,BDH_1931_09_02.pdf,1931-09-02
7560,1931,09,03,BDH_1931_09_03-METS.xml,BDH_1931_09_03.pdf,1931-09-03
7561,1931,09,10,BDH_1931_09_10-METS.xml,BDH_1931_09_10.pdf,1931-09-10
7562,1931,09,11,BDH_1931_09_11-METS.xml,BDH_1931_09_11.pdf,1931-09-11
7563,1931,09,12,BDH_1931_09_12-METS.xml,BDH_1931_09_12.pdf,1931-09-12
7564,1931,09,14,BDH_1931_09_14-METS.xml,BDH_1931_09_14.pdf,1931-09-14
7565,1931,09,15,BDH_1931_09_15-METS.xml,BDH_1931_09_15.pdf,1931-09-15
7566,1931,09,16,BDH_1931_09_16-METS.xml,BDH_1931_09_16.pdf,1931-09-16
7567,1931,09,17,BDH_1931_09_17-METS.xml,BDH_1931_09_17.pdf,1931-09-17
7568,1931,09,18,BDH_1931_09_18-METS.xml,BDH_1931_09_18.pdf,1931-09-18
7569,1931,09,23,BDH_1931_09_23-METS.xml,BDH_1931_09_23.pdf,1931-09-23
7570,1931,09,24,BDH_1931_09_24-METS.xml,BDH_1931_09_24.pdf,1931-09-24
7571,1931,09,25,BDH_1931_09_25-METS.xml,BDH_1931_09_25.pdf,1931-09-25
7572,1931,09,26,BDH_1931_09_26-METS.xml,BDH_1931_09_26.pdf,1931-09-26
7573,1931,09,27,BDH_1931_09_27-METS.xml,BDH_1931_09_27.pdf,1931-09-27
7574,1931,09,29,BDH_1931_09_29-METS.xml,BDH_1931_09_29.pdf,1931-09-29
7575,1931,09,30,BDH_1931_09_30-METS.xml,BDH_1931_09_30.pdf,1931-09-30
7576,1931,10,01,BDH_1931_10_01-METS.xml,BDH_1931_10_01.pdf,1931-10-01
7577,1931,10,02,BDH_1931_10_02-METS.xml,BDH_1931_10_02.pdf,1931-10-02
7578,1931,10,03,BDH_1931_10_03-METS.xml,BDH_1931_10_03.pdf,1931-10-03
7579,1931,10,05,BDH_1931_10_05-METS.xml,BDH_1931_10_05.pdf,1931-10-05
7580,1931,10,06,BDH_1931_10_06-METS.xml,BDH_1931_10_06.pdf,1931-10-06
7581,1931,10,07,BDH_1931_10_07-METS.xml,BDH_1931_10_07.pdf,1931-10-07
7582,1931,10,08,BDH_1931_10_08-METS.xml,BDH_1931_10_08.pdf,1931-10-08
7583,1931,10,09,BDH_1931_10_09-METS.xml,BDH_1931_10_09.pdf,1931-10-09
7584,1931,10,12,BDH_1931_10_12-METS.xml,BDH_1931_10_12.pdf,1931-10-12
7585,1931,10,13,BDH_1931_10_13-METS.xml,BDH_1931_10_13.pdf,1931-10-13
7586,1931,10,14,BDH_1931_10_14-METS.xml,BDH_1931_10_14.pdf,1931-10-14
7587,1931,10,15,BDH_1931_10_15-METS.xml,BDH_1931_10_15.pdf,1931-10-15
7588,1931,10,16,BDH_1931_10_16-METS.xml,BDH_1931_10_16.pdf,1931-10-16
7589,1931,10,17,BDH_1931_10_17-METS.xml,BDH_1931_10_17.pdf,1931-10-17
7590,1931,10,19,BDH_1931_10_19-METS.xml,BDH_1931_10_19.pdf,1931-10-19
7591,1931,10,20,BDH_1931_10_20-METS.xml,BDH_1931_10_20.pdf,1931-10-20
7592,1931,10,21,BDH_1931_10_21-METS.xml,BDH_1931_10_21.pdf,1931-10-21
7593,1931,10,22,BDH_1931_10_22-METS.xml,BDH_1931_10_22.pdf,1931-10-22
7594,1931,10,23,BDH_1931_10_23-METS.xml,BDH_1931_10_23.pdf,1931-10-23
7595,1931,10,23,BDH_1931_10_23_02-METS.xml,BDH_1931_10_23_02.pdf,"1931-10-23 (Supplement)"
7596,1931,10,24,BDH_1931_10_24-METS.xml,BDH_1931_10_24.pdf,1931-10-24
7597,1931,10,26,BDH_1931_10_26-METS.xml,BDH_1931_10_26.pdf,1931-10-26
7598,1931,10,27,BDH_1931_10_27-METS.xml,BDH_1931_10_27.pdf,1931-10-27
7599,1931,10,28,BDH_1931_10_28-METS.xml,BDH_1931_10_28.pdf,1931-10-28
7600,1931,10,29,BDH_1931_10_29-METS.xml,BDH_1931_10_29.pdf,1931-10-29
7601,1931,10,30,BDH_1931_10_30-METS.xml,BDH_1931_10_30.pdf,1931-10-30
7602,1931,10,31,BDH_1931_10_31-METS.xml,BDH_1931_10_31.pdf,1931-10-31
7603,1931,11,02,BDH_1931_11_02-METS.xml,BDH_1931_11_02.pdf,1931-11-02
7604,1931,11,03,BDH_1931_11_03-METS.xml,BDH_1931_11_03.pdf,1931-11-03
7605,1931,11,04,BDH_1931_11_04-METS.xml,BDH_1931_11_04.pdf,1931-11-04
7606,1931,11,05,BDH_1931_11_05-METS.xml,BDH_1931_11_05.pdf,1931-11-05
7607,1931,11,06,BDH_1931_11_06-METS.xml,BDH_1931_11_06.pdf,1931-11-06
7608,1931,11,07,BDH_1931_11_07-METS.xml,BDH_1931_11_07.pdf,1931-11-07
7609,1931,11,09,BDH_1931_11_09-METS.xml,BDH_1931_11_09.pdf,1931-11-09
7610,1931,11,10,BDH_1931_11_10-METS.xml,BDH_1931_11_10.pdf,1931-11-10
7611,1931,11,11,BDH_1931_11_11-METS.xml,BDH_1931_11_11.pdf,1931-11-11
7612,1931,11,12,BDH_1931_11_12-METS.xml,BDH_1931_11_12.pdf,1931-11-12
7613,1931,11,13,BDH_1931_11_13-METS.xml,BDH_1931_11_13.pdf,1931-11-13
7614,1931,11,14,BDH_1931_11_14-METS.xml,BDH_1931_11_14.pdf,1931-11-14
7615,1931,11,14,BDH_1931_11_14_02-METS.xml,BDH_1931_11_14_02.pdf,"1931-11-14 (Supplement)"
7616,1931,11,16,BDH_1931_11_16-METS.xml,BDH_1931_11_16.pdf,1931-11-16
7617,1931,11,17,BDH_1931_11_17-METS.xml,BDH_1931_11_17.pdf,1931-11-17
7618,1931,11,18,BDH_1931_11_18-METS.xml,BDH_1931_11_18.pdf,1931-11-18
7619,1931,11,19,BDH_1931_11_19-METS.xml,BDH_1931_11_19.pdf,1931-11-19
7620,1931,11,20,BDH_1931_11_20-METS.xml,BDH_1931_11_20.pdf,1931-11-20
7621,1931,11,21,BDH_1931_11_21-METS.xml,BDH_1931_11_21.pdf,1931-11-21
7622,1931,11,23,BDH_1931_11_23-METS.xml,BDH_1931_11_23.pdf,1931-11-23
7623,1931,11,24,BDH_1931_11_24-METS.xml,BDH_1931_11_24.pdf,1931-11-24
7624,1931,11,25,BDH_1931_11_25-METS.xml,BDH_1931_11_25.pdf,1931-11-25
7625,1931,11,30,BDH_1931_11_30-METS.xml,BDH_1931_11_30.pdf,1931-11-30
7626,1931,12,04,BDH_1931_12_04-METS.xml,BDH_1931_12_04.pdf,1931-12-04
7627,1931,12,07,BDH_1931_12_07-METS.xml,BDH_1931_12_07.pdf,1931-12-07
7628,1931,12,08,BDH_1931_12_08-METS.xml,BDH_1931_12_08.pdf,1931-12-08
7629,1931,12,09,BDH_1931_12_09-METS.xml,BDH_1931_12_09.pdf,1931-12-09
7630,1932,01,04,BDH_1932_01_04-METS.xml,BDH_1932_01_04.pdf,1932-01-04
7631,1932,01,05,BDH_1932_01_05-METS.xml,BDH_1932_01_05.pdf,1932-01-05
7632,1932,01,06,BDH_1932_01_06-METS.xml,BDH_1932_01_06.pdf,1932-01-06
7633,1932,01,07,BDH_1932_01_07-METS.xml,BDH_1932_01_07.pdf,1932-01-07
7634,1932,01,08,BDH_1932_01_08-METS.xml,BDH_1932_01_08.pdf,1932-01-08
7635,1932,01,09,BDH_1932_01_09-METS.xml,BDH_1932_01_09.pdf,1932-01-09
7636,1932,01,11,BDH_1932_01_11-METS.xml,BDH_1932_01_11.pdf,1932-01-11
7637,1932,01,12,BDH_1932_01_12-METS.xml,BDH_1932_01_12.pdf,1932-01-12
7638,1932,01,13,BDH_1932_01_13-METS.xml,BDH_1932_01_13.pdf,1932-01-13
7639,1932,01,14,BDH_1932_01_14-METS.xml,BDH_1932_01_14.pdf,1932-01-14
7640,1932,01,15,BDH_1932_01_15-METS.xml,BDH_1932_01_15.pdf,1932-01-15
7641,1932,01,16,BDH_1932_01_16-METS.xml,BDH_1932_01_16.pdf,1932-01-16
7642,1932,02,10,BDH_1932_02_10-METS.xml,BDH_1932_02_10.pdf,1932-02-10
7643,1932,02,11,BDH_1932_02_11-METS.xml,BDH_1932_02_11.pdf,1932-02-11
7644,1932,02,13,BDH_1932_02_13-METS.xml,BDH_1932_02_13.pdf,1932-02-13
7645,1932,02,15,BDH_1932_02_15-METS.xml,BDH_1932_02_15.pdf,1932-02-15
7646,1932,02,16,BDH_1932_02_16-METS.xml,BDH_1932_02_16.pdf,1932-02-16
7647,1932,02,17,BDH_1932_02_17-METS.xml,BDH_1932_02_17.pdf,1932-02-17
7648,1932,02,18,BDH_1932_02_18-METS.xml,BDH_1932_02_18.pdf,1932-02-18
7649,1932,02,19,BDH_1932_02_19-METS.xml,BDH_1932_02_19.pdf,1932-02-19
7650,1932,02,20,BDH_1932_02_20-METS.xml,BDH_1932_02_20.pdf,1932-02-20
7651,1932,02,22,BDH_1932_02_22-METS.xml,BDH_1932_02_22.pdf,1932-02-22
7652,1932,02,23,BDH_1932_02_23-METS.xml,BDH_1932_02_23.pdf,1932-02-23
7653,1932,02,24,BDH_1932_02_24-METS.xml,BDH_1932_02_24.pdf,1932-02-24
7654,1932,02,25,BDH_1932_02_25-METS.xml,BDH_1932_02_25.pdf,1932-02-25
7655,1932,02,26,BDH_1932_02_26-METS.xml,BDH_1932_02_26.pdf,1932-02-26
7656,1932,02,27,BDH_1932_02_27-METS.xml,BDH_1932_02_27.pdf,1932-02-27
7657,1932,02,29,BDH_1932_02_29-METS.xml,BDH_1932_02_29.pdf,1932-02-29
7658,1932,03,01,BDH_1932_03_01-METS.xml,BDH_1932_03_01.pdf,1932-03-01
7659,1932,03,02,BDH_1932_03_02-METS.xml,BDH_1932_03_02.pdf,1932-03-02
7660,1932,03,03,BDH_1932_03_03-METS.xml,BDH_1932_03_03.pdf,1932-03-03
7661,1932,03,04,BDH_1932_03_04-METS.xml,BDH_1932_03_04.pdf,1932-03-04
7662,1932,03,05,BDH_1932_03_05-METS.xml,BDH_1932_03_05.pdf,1932-03-05
7663,1932,03,07,BDH_1932_03_07-METS.xml,BDH_1932_03_07.pdf,1932-03-07
7664,1932,03,08,BDH_1932_03_08-METS.xml,BDH_1932_03_08.pdf,1932-03-08
7665,1932,03,09,BDH_1932_03_09-METS.xml,BDH_1932_03_09.pdf,1932-03-09
7666,1932,03,10,BDH_1932_03_10-METS.xml,BDH_1932_03_10.pdf,1932-03-10
7667,1932,03,11,BDH_1932_03_11-METS.xml,BDH_1932_03_11.pdf,1932-03-11
7668,1932,03,12,BDH_1932_03_12-METS.xml,BDH_1932_03_12.pdf,1932-03-12
7669,1932,03,14,BDH_1932_03_14-METS.xml,BDH_1932_03_14.pdf,1932-03-14
7670,1932,03,15,BDH_1932_03_15-METS.xml,BDH_1932_03_15.pdf,1932-03-15
7671,1932,03,16,BDH_1932_03_16-METS.xml,BDH_1932_03_16.pdf,1932-03-16
7672,1932,03,17,BDH_1932_03_17-METS.xml,BDH_1932_03_17.pdf,1932-03-17
7673,1932,03,18,BDH_1932_03_18-METS.xml,BDH_1932_03_18.pdf,1932-03-18
7674,1932,03,18,BDH_1932_03_18_02-METS.xml,BDH_1932_03_18_02.pdf,"1932-03-18 (Supplement)"
7675,1932,03,21,BDH_1932_03_21-METS.xml,BDH_1932_03_21.pdf,1932-03-21
7676,1932,03,22,BDH_1932_03_22-METS.xml,BDH_1932_03_22.pdf,1932-03-22
7677,1932,03,23,BDH_1932_03_23-METS.xml,BDH_1932_03_23.pdf,1932-03-23
7678,1932,03,24,BDH_1932_03_24-METS.xml,BDH_1932_03_24.pdf,1932-03-24
7679,1932,03,25,BDH_1932_03_25-METS.xml,BDH_1932_03_25.pdf,1932-03-25
7680,1932,03,26,BDH_1932_03_26-METS.xml,BDH_1932_03_26.pdf,1932-03-26
7681,1932,03,28,BDH_1932_03_28-METS.xml,BDH_1932_03_28.pdf,1932-03-28
7682,1932,03,29,BDH_1932_03_29-METS.xml,BDH_1932_03_29.pdf,1932-03-29
7683,1932,03,30,BDH_1932_03_30-METS.xml,BDH_1932_03_30.pdf,1932-03-30
7684,1932,03,31,BDH_1932_03_31-METS.xml,BDH_1932_03_31.pdf,1932-03-31
7685,1932,04,01,BDH_1932_04_01-METS.xml,BDH_1932_04_01.pdf,1932-04-01
7686,1932,04,11,BDH_1932_04_11-METS.xml,BDH_1932_04_11.pdf,1932-04-11
7687,1932,04,12,BDH_1932_04_12-METS.xml,BDH_1932_04_12.pdf,1932-04-12
7688,1932,04,13,BDH_1932_04_13-METS.xml,BDH_1932_04_13.pdf,1932-04-13
7689,1932,04,14,BDH_1932_04_14-METS.xml,BDH_1932_04_14.pdf,1932-04-14
7690,1932,04,15,BDH_1932_04_15-METS.xml,BDH_1932_04_15.pdf,1932-04-15
7691,1932,04,16,BDH_1932_04_16-METS.xml,BDH_1932_04_16.pdf,1932-04-16
7692,1932,04,18,BDH_1932_04_18-METS.xml,BDH_1932_04_18.pdf,1932-04-18
7693,1932,04,19,BDH_1932_04_19-METS.xml,BDH_1932_04_19.pdf,1932-04-19
7694,1932,04,20,BDH_1932_04_20-METS.xml,BDH_1932_04_20.pdf,1932-04-20
7695,1932,04,21,BDH_1932_04_21-METS.xml,BDH_1932_04_21.pdf,1932-04-21
7696,1932,04,22,BDH_1932_04_22-METS.xml,BDH_1932_04_22.pdf,1932-04-22
7697,1932,04,23,BDH_1932_04_23-METS.xml,BDH_1932_04_23.pdf,1932-04-23
7698,1932,04,25,BDH_1932_04_25-METS.xml,BDH_1932_04_25.pdf,1932-04-25
7699,1932,04,26,BDH_1932_04_26-METS.xml,BDH_1932_04_26.pdf,1932-04-26
7700,1932,04,27,BDH_1932_04_27-METS.xml,BDH_1932_04_27.pdf,1932-04-27
7701,1932,04,28,BDH_1932_04_28-METS.xml,BDH_1932_04_28.pdf,1932-04-28
7702,1932,04,29,BDH_1932_04_29-METS.xml,BDH_1932_04_29.pdf,1932-04-29
7703,1932,04,30,BDH_1932_04_30-METS.xml,BDH_1932_04_30.pdf,1932-04-30
7704,1932,05,02,BDH_1932_05_02-METS.xml,BDH_1932_05_02.pdf,1932-05-02
7705,1932,05,03,BDH_1932_05_03-METS.xml,BDH_1932_05_03.pdf,1932-05-03
7706,1932,05,04,BDH_1932_05_04-METS.xml,BDH_1932_05_04.pdf,1932-05-04
7707,1932,05,05,BDH_1932_05_05-METS.xml,BDH_1932_05_05.pdf,1932-05-05
7708,1932,05,06,BDH_1932_05_06-METS.xml,BDH_1932_05_06.pdf,1932-05-06
7709,1932,05,07,BDH_1932_05_07-METS.xml,BDH_1932_05_07.pdf,1932-05-07
7710,1932,05,09,BDH_1932_05_09-METS.xml,BDH_1932_05_09.pdf,1932-05-09
7711,1932,05,10,BDH_1932_05_10-METS.xml,BDH_1932_05_10.pdf,1932-05-10
7712,1932,05,11,BDH_1932_05_11-METS.xml,BDH_1932_05_11.pdf,1932-05-11
7713,1932,05,12,BDH_1932_05_12-METS.xml,BDH_1932_05_12.pdf,1932-05-12
7714,1932,05,13,BDH_1932_05_13-METS.xml,BDH_1932_05_13.pdf,1932-05-13
7715,1932,05,13,BDH_1932_05_13_02-METS.xml,BDH_1932_05_13_02.pdf,"1932-05-13 (Supplement)"
7716,1932,05,14,BDH_1932_05_14-METS.xml,BDH_1932_05_14.pdf,1932-05-14
7717,1932,05,16,BDH_1932_05_16-METS.xml,BDH_1932_05_16.pdf,1932-05-16
7718,1932,05,17,BDH_1932_05_17-METS.xml,BDH_1932_05_17.pdf,1932-05-17
7719,1932,05,18,BDH_1932_05_18-METS.xml,BDH_1932_05_18.pdf,1932-05-18
7720,1932,05,19,BDH_1932_05_19-METS.xml,BDH_1932_05_19.pdf,1932-05-19
7721,1932,05,20,BDH_1932_05_20-METS.xml,BDH_1932_05_20.pdf,1932-05-20
7722,1932,05,21,BDH_1932_05_21-METS.xml,BDH_1932_05_21.pdf,1932-05-21
7723,1932,05,23,BDH_1932_05_23-METS.xml,BDH_1932_05_23.pdf,1932-05-23
7724,1932,05,24,BDH_1932_05_24-METS.xml,BDH_1932_05_24.pdf,1932-05-24
7725,1932,05,25,BDH_1932_05_25-METS.xml,BDH_1932_05_25.pdf,1932-05-25
7726,1932,05,26,BDH_1932_05_26-METS.xml,BDH_1932_05_26.pdf,1932-05-26
7727,1932,06,01,BDH_1932_06_01-METS.xml,BDH_1932_06_01.pdf,1932-06-01
7728,1932,09,01,BDH_1932_09_01-METS.xml,BDH_1932_09_01.pdf,1932-09-01
7729,1932,09,10,BDH_1932_09_10-METS.xml,BDH_1932_09_10.pdf,1932-09-10
7730,1932,09,12,BDH_1932_09_12-METS.xml,BDH_1932_09_12.pdf,1932-09-12
7731,1932,09,13,BDH_1932_09_13-METS.xml,BDH_1932_09_13.pdf,1932-09-13
7732,1932,09,14,BDH_1932_09_14-METS.xml,BDH_1932_09_14.pdf,1932-09-14
7733,1932,09,15,BDH_1932_09_15-METS.xml,BDH_1932_09_15.pdf,1932-09-15
7734,1932,09,16,BDH_1932_09_16-METS.xml,BDH_1932_09_16.pdf,1932-09-16
7735,1932,09,19,BDH_1932_09_19-METS.xml,BDH_1932_09_19.pdf,1932-09-19
7736,1932,09,28,BDH_1932_09_28-METS.xml,BDH_1932_09_28.pdf,1932-09-28
7737,1932,09,29,BDH_1932_09_29-METS.xml,BDH_1932_09_29.pdf,1932-09-29
7738,1932,09,30,BDH_1932_09_30-METS.xml,BDH_1932_09_30.pdf,1932-09-30
7739,1932,10,01,BDH_1932_10_01-METS.xml,BDH_1932_10_01.pdf,1932-10-01
7740,1932,10,03,BDH_1932_10_03-METS.xml,BDH_1932_10_03.pdf,1932-10-03
7741,1932,10,04,BDH_1932_10_04-METS.xml,BDH_1932_10_04.pdf,1932-10-04
7742,1932,10,05,BDH_1932_10_05-METS.xml,BDH_1932_10_05.pdf,1932-10-05
7743,1932,10,06,BDH_1932_10_06-METS.xml,BDH_1932_10_06.pdf,1932-10-06
7744,1932,10,07,BDH_1932_10_07-METS.xml,BDH_1932_10_07.pdf,1932-10-07
7745,1932,10,08,BDH_1932_10_08-METS.xml,BDH_1932_10_08.pdf,1932-10-08
7746,1932,10,10,BDH_1932_10_10-METS.xml,BDH_1932_10_10.pdf,1932-10-10
7747,1932,10,11,BDH_1932_10_11-METS.xml,BDH_1932_10_11.pdf,1932-10-11
7748,1932,10,12,BDH_1932_10_12-METS.xml,BDH_1932_10_12.pdf,1932-10-12
7749,1932,10,13,BDH_1932_10_13-METS.xml,BDH_1932_10_13.pdf,1932-10-13
7750,1932,10,14,BDH_1932_10_14-METS.xml,BDH_1932_10_14.pdf,1932-10-14
7751,1932,10,17,BDH_1932_10_17-METS.xml,BDH_1932_10_17.pdf,1932-10-17
7752,1932,10,18,BDH_1932_10_18-METS.xml,BDH_1932_10_18.pdf,1932-10-18
7753,1932,10,19,BDH_1932_10_19-METS.xml,BDH_1932_10_19.pdf,1932-10-19
7754,1932,10,20,BDH_1932_10_20-METS.xml,BDH_1932_10_20.pdf,1932-10-20
7755,1932,10,21,BDH_1932_10_21-METS.xml,BDH_1932_10_21.pdf,1932-10-21
7756,1932,10,22,BDH_1932_10_22-METS.xml,BDH_1932_10_22.pdf,1932-10-22
7757,1932,10,24,BDH_1932_10_24-METS.xml,BDH_1932_10_24.pdf,1932-10-24
7758,1932,10,25,BDH_1932_10_25-METS.xml,BDH_1932_10_25.pdf,1932-10-25
7759,1932,10,26,BDH_1932_10_26-METS.xml,BDH_1932_10_26.pdf,1932-10-26
7760,1932,10,27,BDH_1932_10_27-METS.xml,BDH_1932_10_27.pdf,1932-10-27
7761,1932,10,28,BDH_1932_10_28-METS.xml,BDH_1932_10_28.pdf,1932-10-28
7762,1932,10,31,BDH_1932_10_31-METS.xml,BDH_1932_10_31.pdf,1932-10-31
7763,1932,11,01,BDH_1932_11_01-METS.xml,BDH_1932_11_01.pdf,1932-11-01
7764,1932,11,02,BDH_1932_11_02-METS.xml,BDH_1932_11_02.pdf,1932-11-02
7765,1932,11,03,BDH_1932_11_03-METS.xml,BDH_1932_11_03.pdf,1932-11-03
7766,1932,11,04,BDH_1932_11_04-METS.xml,BDH_1932_11_04.pdf,1932-11-04
7767,1932,11,05,BDH_1932_11_05-METS.xml,BDH_1932_11_05.pdf,1932-11-05
7768,1932,11,07,BDH_1932_11_07-METS.xml,BDH_1932_11_07.pdf,1932-11-07
7769,1932,11,08,BDH_1932_11_08-METS.xml,BDH_1932_11_08.pdf,1932-11-08
7770,1932,11,09,BDH_1932_11_09-METS.xml,BDH_1932_11_09.pdf,1932-11-09
7771,1932,11,10,BDH_1932_11_10-METS.xml,BDH_1932_11_10.pdf,1932-11-10
7772,1932,11,11,BDH_1932_11_11-METS.xml,BDH_1932_11_11.pdf,1932-11-11
7773,1932,11,14,BDH_1932_11_14-METS.xml,BDH_1932_11_14.pdf,1932-11-14
7774,1932,11,15,BDH_1932_11_15-METS.xml,BDH_1932_11_15.pdf,1932-11-15
7775,1932,11,16,BDH_1932_11_16-METS.xml,BDH_1932_11_16.pdf,1932-11-16
7776,1932,11,17,BDH_1932_11_17-METS.xml,BDH_1932_11_17.pdf,1932-11-17
7777,1932,11,18,BDH_1932_11_18-METS.xml,BDH_1932_11_18.pdf,1932-11-18
7778,1932,11,19,BDH_1932_11_19-METS.xml,BDH_1932_11_19.pdf,1932-11-19
7779,1932,11,21,BDH_1932_11_21-METS.xml,BDH_1932_11_21.pdf,1932-11-21
7780,1932,11,22,BDH_1932_11_22-METS.xml,BDH_1932_11_22.pdf,1932-11-22
7781,1932,11,23,BDH_1932_11_23-METS.xml,BDH_1932_11_23.pdf,1932-11-23
7782,1932,11,28,BDH_1932_11_28-METS.xml,BDH_1932_11_28.pdf,1932-11-28
7783,1932,11,29,BDH_1932_11_29-METS.xml,BDH_1932_11_29.pdf,1932-11-29
7784,1932,11,30,BDH_1932_11_30-METS.xml,BDH_1932_11_30.pdf,1932-11-30
7785,1932,12,02,BDH_1932_12_02-METS.xml,BDH_1932_12_02.pdf,1932-12-02
7786,1932,12,03,BDH_1932_12_03-METS.xml,BDH_1932_12_03.pdf,1932-12-03
7787,1932,12,05,BDH_1932_12_05-METS.xml,BDH_1932_12_05.pdf,1932-12-05
7788,1932,12,06,BDH_1932_12_06-METS.xml,BDH_1932_12_06.pdf,1932-12-06
7789,1932,12,07,BDH_1932_12_07-METS.xml,BDH_1932_12_07.pdf,1932-12-07
7790,1932,12,08,BDH_1932_12_08-METS.xml,BDH_1932_12_08.pdf,1932-12-08
7791,1933,01,04,BDH_1933_01_04-METS.xml,BDH_1933_01_04.pdf,1933-01-04
7792,1933,01,05,BDH_1933_01_05-METS.xml,BDH_1933_01_05.pdf,1933-01-05
7793,1933,01,06,BDH_1933_01_06-METS.xml,BDH_1933_01_06.pdf,1933-01-06
7794,1933,01,09,BDH_1933_01_09-METS.xml,BDH_1933_01_09.pdf,1933-01-09
7795,1933,01,10,BDH_1933_01_10-METS.xml,BDH_1933_01_10.pdf,1933-01-10
